date,sentiment_mean,sentiment_min,sentiment_max,tweet_count,AIR.PA,BA,BA.L,GD,HO.PA,LMT,NOC,RHM.DE,RTX,SAF.PA
2017-03-03,0.0,0.0,0.0,1,-0.0073919386801727,-0.0044263846373894,-0.010760953257674,-0.0073281991917593,0.0,0.0028841715739302,-0.0005760474787296,-0.006666631170328,-0.0031058073111673,-0.0024720220930207
2017-03-07,0.3802,0.3802,0.3802,1,-0.0121041494644378,0.0060247483382631,0.0007771095198294,0.0027756274128263,-0.0034919589783478,0.0049306569229645,0.0035399946235279,-0.0089595722724209,0.0055522889177184,-0.0028983309225035
2017-03-15,0.8268,0.8268,0.8268,1,0.0032763250252791,-0.0001119299935407,0.0047023719903183,0.0100657313862073,-0.0032641986086082,0.005373561778597,0.0002869796784685,-0.0017580455722842,0.0111776811121313,-0.0081872867081496
2017-03-16,0.8066,0.8066,0.8066,1,-0.0009939788045,-0.0029095925337806,0.0062401658695572,-0.0052698325724815,0.009373090298218,-0.0055675995022329,-0.0145995898553734,-0.0014903839022732,-0.0065439058811972,-0.0005894682006659
2017-03-17,0.40615,0.368,0.4443,2,-0.0049741681558357,0.0107187764161094,0.0023254317316498,0.0137424136768287,-0.0014543444310959,0.0150787197444226,0.016522428080284,0.0006785746182773,0.0098803830867075,0.0045723542048112
2017-03-23,-0.5319,-0.5859,-0.4779,2,0.0137880192527264,0.0015823305621496,0.0124126514830984,-0.0002112895344751,0.0057243572876766,0.000297177183026,-0.0068010534314276,0.0005476950715064,-0.0008038663483659,0.0096835727907762
2017-03-30,0.05345,-0.6115,0.7184,2,0.0002793950522035,0.001970353478603,0.0115831185483545,0.0026022286097311,0.0148066495919234,0.0085743967229892,0.0107393398221287,0.009877820420336,0.0034802680665102,0.0025766167207137
2017-04-03,0.6897333333333333,0.5106,0.8402,3,0.000420435549576,-0.0011875068850673,-0.011673257792193,0.0028848546027913,-0.0137876247204511,0.0040359963529326,-0.0001262378331153,-0.0048329286015743,-0.0024948628816681,0.009424661301419
2017-04-11,0.2948,0.2732,0.3164,2,0.0029539501584732,0.0056882401101385,-0.0007790202940078,0.0038365871312844,0.0064460960809038,0.0046091119105979,0.0071447150080561,0.0066126488255333,0.0023037438101971,0.0030200207103356
2017-04-12,0.44695,-0.0018,0.8957,2,0.0088358704568964,-0.0141121600369901,0.0077941767761056,-0.0108293746147274,-0.0016284179359765,-0.0065115376027247,-0.0070110898664924,-0.0048662626567861,-0.0079548695113195,0.0
2017-04-13,0.8268,0.8268,0.8268,1,-0.0083413741690283,-0.0024424800218444,-0.0054135766699713,0.0020928236319184,0.0023921895316043,-0.001899933474225,0.0035093410194861,-0.006112491432112,-0.0013365204085236,-0.0036951933616715
2017-04-21,-0.6518999999999999,-0.8439,-0.4599,2,-0.0096860358262065,0.0060232756809186,0.0016142042863116,0.0043056254632616,0.0084728230186561,0.0045609431211297,0.0060444905785339,0.0017052394057315,0.0092152689392503,0.000950343912863
2017-04-25,0.636,0.636,0.636,1,0.0018929872057467,0.0079643463725704,0.0031821783985268,0.006930000976804,-0.0074675764211417,-0.0224105602419398,-0.0040541055018507,-0.0073738153723168,0.00472799902656,-0.0009230265453576
2017-04-27,0.1199999999999999,-0.7177,0.6476,5,0.0122825438440308,0.008309968963448,-0.0101961220343045,0.0009235638937947,-0.0001038444567491,0.002922113915994,0.001370637706517,0.0051220628069208,0.0049070049428145,0.0098683924080613
2017-04-28,-0.5263,-0.6122,-0.4404,2,-0.0102667758880051,0.0087871504156276,-0.0063391417557933,-0.0063578303557241,0.0022846278495516,-0.0062326735386399,-0.0098228608814384,-0.0015409015289584,0.0017681048170092,-0.0095113330729948
2017-05-02,-0.36305,-0.902,0.1759,2,0.0056583051871597,0.0057568842756039,0.0183414470898692,0.0047634780198624,0.0106713039379711,0.0039488400214859,0.0040518527476403,-0.0058157642242891,0.0033637490488158,0.0173638701699105
2017-05-10,0.4767,0.4767,0.4767,1,-0.0034437116220166,-0.0124535360447149,-0.0038880702603797,-0.011191120146598,0.0014216959546786,-0.0077774025493241,-0.0055313318592066,0.0083974881308537,-0.0036225312593901,-0.0028309353647625
2017-05-12,0.2941,0.25,0.3382,2,0.0062162576929645,-0.00375125573748,-0.0015600616576244,0.0031287142972638,0.0002036204356963,-0.0030505578514424,-0.0002827030802099,0.0042020882743365,-0.0037102036540307,0.0159585373057431
2017-05-23,0.876,0.876,0.876,1,-0.0030288854508254,-0.0009799697359953,0.0,0.0079394206783887,0.0013288568019738,0.0048007146419177,0.0048105394237147,0.0007006882407201,0.0033702001804316,0.0028966460272195
2017-05-24,0.7712,0.7712,0.7712,1,0.0001379997637611,0.0095917667807601,0.0132501401930555,0.0033108594629096,0.0056164121565727,0.0060715001916742,0.0108920329658928,-0.0009337341209595,8.217015828004826e-05,-0.0007878311261064
2017-05-25,0.0,0.0,0.0,1,0.0093896637211017,0.0098245967986907,0.0092307648844458,0.0055506802813716,0.0,0.0071774804331872,0.0123922816055193,0.0122663534545202,0.0013921558455554,0.0310080004973749
2017-05-26,-0.9306,-0.9306,-0.9306,1,0.0109439510460558,-0.0025658431661367,0.0144814672881421,0.0057187341186575,0.0075144298335623,0.0056368570824318,0.0018321713704976,-0.010963713245139,-0.0032718857234059,0.0140181112690349
2017-05-29,0.4925,0.2942,0.6908,2,-0.0024356213813405,0.0,0.0,0.0,-0.0011087869363283,0.0,0.0,0.0075845625969623,0.0,0.000251181154427
2017-05-30,-0.7841,-0.7841,-0.7841,1,-0.0061042057755116,0.0015544360268124,-0.0007513606166731,-0.0011371150032226,-0.0021189425687875,-0.0061740273519439,-0.0030351370521274,-0.0086854794668905,-0.0047599723614507,-0.0055281316690246
2017-05-31,0.8126,0.8126,0.8126,1,-0.0027296681772255,0.0040130262179411,0.0007519255839434,0.0061383333978264,0.0063462313011197,0.0037131530577778,0.0117481222086013,-0.0019859879065921,8.234488855585198e-05,-0.0044220261615383
2017-06-06,0.7506,0.7506,0.7506,1,-0.0008025344187835,-0.0116433972412643,0.0029786787963865,-0.015039060219405,0.0012237757309576,-0.0116016568658245,-0.0094675296951461,-0.0163342786593034,-0.0071088215027673,-0.0051205724230075
2017-06-14,0.6585,0.4019,0.9151,2,0.0071046909083112,0.0067508757122112,0.0,0.0036402445979839,-0.0022681565837999,0.0069695358201018,0.0080361513633804,-0.0016148954668638,-0.0004164923036736,-0.0034488162135677
2017-06-16,0.4063,0.0,0.8126,2,0.0225165193170808,0.0050652720487556,0.0243531088989952,0.0031675179365391,0.0245235024938337,0.0006407316453274,-0.000193454081545,0.0143959186901907,-0.0026498891795772,0.0301823860927616
2017-06-19,0.0,0.0,0.0,1,0.0196183246672689,0.013439208413247,0.0052006374646356,0.0091282541923669,0.0007038985252567,0.0042333155181333,0.010363986808076,0.0188070612902986,0.0117910543640735,0.0182666542490712
2017-06-20,0.7171,0.7171,0.7171,1,-0.0058901892251936,-0.0037672641872709,-0.0014782863460015,-0.0032272240330374,-0.0028138824533965,0.0020899949510515,-0.0042485054374402,-0.0114382626070426,-0.002790299210449,0.0038351950885193
2017-06-22,0.1225,0.1225,0.1225,1,-0.0027908592897678,0.0013555989905165,-0.0177384408557882,-0.0128987272254023,-0.0121111461098861,-0.0090459780492472,-0.0130623792250974,0.0070524716819271,0.0034497291166832,0.0053999904545876
2017-06-26,-0.8244,-0.8244,-0.8244,1,0.003302389005322,-0.0111259916762256,0.001307649315311,-0.0055630523740848,0.0015255648412213,-0.00334931828532,-0.0056334418729178,0.0068934864519092,-0.002863496134511,0.0023222037721801
2017-06-27,-0.1503333333333333,-0.6588,0.7171,3,-0.0193547443164877,-0.0054505570320129,-0.0089113632813349,-0.0067932086048912,-0.0170591587595096,-0.0066858876859122,-0.0024223543585429,-0.0239057785822427,-0.002297899358478,-0.0078039061558646
2017-06-29,-0.8519,-0.8519,-0.8519,1,-0.0214093751497163,-0.0108205077119216,-0.007806588279997,-0.0192698431994574,-0.0144216114971823,-0.0117489459960137,-0.0104053632215004,-0.0359821458277944,-0.0069388533361067,-0.0132247905781386
2017-06-30,0.0,0.0,0.0,1,-0.0030461972191516,0.0014687837928935,-0.0031472235035325,0.0057878619106546,-0.0007422071557846,0.0031796136806545,0.0071800191195234,-0.0056224780065707,0.0037814637540301,0.0050102003618706
2017-07-04,-0.0353,-0.5294,0.4588,2,0.0,0.0,-0.0126684373025373,0.0,-0.0080655089698304,0.0,0.0,-0.0079904302545033,0.0,-0.0012346634960729
2017-07-05,0.0,0.0,0.0,1,0.0110808785517515,0.0162144020055543,-0.0048114478884655,0.0096568222831303,0.0161550483202348,0.0124767471378188,0.0100115269132365,0.0034865700972732,0.0058156609535224,0.0123623025881647
2017-07-07,0.3294,0.0,0.6588,2,-0.0004046206474179,0.0044172126864721,0.007340993161474,0.0112548768275213,-0.000742033959611,0.0150913384764297,0.011778820410156,0.0004731550994068,0.0059071421544845,0.0113510203079767
2017-07-11,-0.0431,-0.0431,-0.0431,1,0.001075839739163,0.0113257015116443,0.0,-0.0057689072184317,0.0014756194725369,0.0029765038365892,0.0032853654282225,-0.0067349846098179,0.0039005523555231,-0.0059756735811768
2017-07-13,0.7964,0.7964,0.7964,1,0.0048231732473815,-0.0010172333511971,-0.0016158045861359,-0.0047735229571647,-0.0049923429781915,0.0013972072504395,-0.0003785114857843,0.0112242251991236,-0.0051736284843222,-0.0010819487083093
2017-07-14,0.20882,-0.3802,0.7579,5,-0.0058666809740932,0.0110556957429313,-0.009708338793271,0.0049963117940385,0.0018814286144357,0.0047776785570625,0.0036758602998701,-0.0018307248818468,0.0027627592409398,0.0039712122822761
2017-07-17,0.68,0.68,0.68,1,-0.0123390244780909,0.0023500066091266,0.0024508286499309,-0.0050211746555576,-0.0061553034267359,0.0012492406174342,-7.533423765360148e-05,-0.0079102017632437,-0.0024312389295666,-0.004554683183833
2017-07-19,0.3802,0.3802,0.3802,1,0.0169750388125198,0.0126776707575591,-0.003262541583101,0.0045677275642366,-0.0014714359820867,0.0135290065243538,0.0025735964371886,0.0278872166788151,0.0036696320105782,0.0135943437166354
2017-07-20,0.44905,0.2732,0.6249,2,-0.0180486373815133,-0.0028452320324656,0.0049097808115319,0.0002964575240271,-0.0082086600410935,-0.0034400992299939,-0.000566472028778,-0.0099066532374403,-0.0051184959685781,-0.0152245015739301
2017-07-24,0.2714,0.2714,0.2714,1,0.0036429909020179,0.0001885453292742,-0.0082436173050463,0.0018573684920073,-0.0071460621241398,0.0040122348560409,-0.0001128673551067,-0.0015127788544395,-0.0029148531252393,-0.000246770094616
2017-07-26,0.3456749999999999,0.2244,0.5423,4,0.0278124984062768,0.0987949825530509,-0.0024833925341143,-0.0437220236842806,0.0259394974770865,6.911679743804022e-05,-0.0007193855106871,0.0077907723721442,-0.0073074274514896,0.0072244037045068
2017-07-27,0.67605,0.3786,0.9735,2,-0.0318823088809977,0.0323410622245514,0.01078863298908,-0.0042123827793197,0.0039537309108277,-0.0059340164590078,-0.0117488154806919,-0.0076152127948604,-0.007110485052541,-0.0096037889662521
2017-07-28,0.6892,0.6892,0.6892,1,0.0015221029925684,0.0011202424970226,-0.0065683422187708,0.0211512955243446,-0.0206238918581038,0.0079129915219378,0.0128088344332439,-0.0103474765018212,0.0015161157910368,-0.0160795602140645
2017-08-04,0.6588,0.6588,0.6588,1,0.0286195029710414,-0.0022663460994059,-0.0050890561462727,0.0037125400736677,0.0100934567751755,0.0039890804916664,0.001711012889443,0.0024305757297982,0.0032203729003845,0.0272614108438615
2017-08-07,0.07768,-0.4019,0.3612,5,-0.0121384992883109,0.0106009642813957,-0.0068202205151406,0.0053479165151195,-0.0007363677010049,0.0005051496263031,0.0012631623440508,0.0073895614893251,-0.024446429772936,-0.0002445972345593
2017-08-08,0.0,0.0,0.0,1,-0.0044181435266114,-0.0030387045717744,-0.0120169527965998,-0.0116337580000427,-0.0001051254080414,0.0099274152580641,0.0008904271652989,0.0095128175856027,-0.0027843788378939,-0.0014679424620233
2017-08-09,-0.1390571428571428,-0.8834,0.883,7,-0.0085978855281574,-0.0158350372596469,0.0121631163921438,0.0110662722812555,-0.0004211090732577,0.0170613493014186,0.0121561321158758,-0.0017030971667867,-0.0083762084772581,-0.0025725254085776
2017-08-10,-0.22845,-0.3542,-0.1027,2,-0.0068541890132085,-0.0061029854840689,0.0017168426488176,-0.013531945517254,-0.0076882434964486,-0.0064545216514479,-0.0093375294189217,-0.0039803049654079,-0.003754317950263,-0.002087963546258
2017-08-11,0.196925,-0.34,0.6597,4,-0.0035211167407243,0.0085881288437066,-0.0025706404225313,-0.0019671749884295,-0.0014859268503035,0.0016487899829034,-0.00469375074488,-0.0098196789069058,0.0011133583737756,-0.0124307610829625
2017-08-14,0.2572333333333333,0.0,0.7717,3,0.0137102843493341,0.0096644708720188,-0.0025771604727276,0.0121786541904811,0.0083971138404332,0.0126087341772151,0.007872505944098,0.007264922135824,0.0022244944391449,0.0200648609601197
2017-08-15,-0.08895,-0.1779,0.0,2,0.0086446387698808,0.0085178014141646,0.0232556398469574,-0.004043858813042,0.0004217357353315,-0.0044860942578568,-0.0009577078789073,0.0154548596613173,-0.010157854603106,0.0029321978630914
2017-08-16,0.7959,0.7959,0.7959,1,0.0074647847331386,-0.0066061933533828,0.0058923043804923,0.0056145049344786,0.0063216781219503,-0.0013067382311938,-0.0042414664800887,-0.0022547581274835,0.0237721887666233,0.0143744823318392
2017-08-17,-0.02865,-0.5147,0.4574,2,-0.0094676234860454,-0.0084178776389669,-0.0100419377908597,-0.0130602559236406,-0.0054444261664819,-0.0143228317800293,-0.0068893556294196,0.0011299766199015,-0.0161017326510998,0.0045633363736568
2017-08-18,0.7337,0.6486,0.8188,2,-0.0095581161308078,0.0007641861274252,-0.013524930303601,0.0037373864604426,-0.0172650026443696,-0.0073649117218961,-0.0019396269258966,-0.0031603633989729,-0.0053404547872258,-0.0078900073315526
2017-08-22,0.6456000000000001,0.3612,0.93,2,0.0057877833374491,0.0172692443456519,0.0162116512429904,0.0125797535136098,0.0045934205551712,0.0096730332253753,0.0191254426900306,0.0103645165481476,0.0035559882992755,0.0115970237009104
2017-08-25,-0.3498,-0.6996,0.0,2,0.0069630401993698,-0.0119376076682263,-0.0049834873430077,-0.0021057085869836,-0.0019272661131047,0.0006609201408598,0.0029416061276315,-0.0017240361734245,-0.0019947565156648,0.0011999013440644
2017-08-29,0.5106,0.5106,0.5106,1,-0.0206639711278823,0.0139554537740143,-0.0150250340593189,0.0155660420890937,-0.002918227748405,0.0149199786205249,0.0105264787289613,-0.0112254637378309,0.0292207108703754,-0.0224788924959209
2017-09-05,0.0555333333333333,-0.6771,0.8437,3,0.0021098532884022,-0.0138558654552415,0.009091361618019,-0.0063501868957959,0.0041711954435568,3.307562593257707e-05,-0.0028266137254785,0.0134884600793572,-0.0569029116923479,-0.0006124917220344
2017-09-07,0.3612,0.3612,0.3612,1,-0.0137237352929665,0.007203057910228,0.0025250966516192,0.0015251361507708,-0.0052683545636271,0.0029857627249307,0.0022617307038534,0.0276058026717287,0.003375765370976,0.0086152901777167
2017-09-14,0.6973,0.6239,0.7707,2,0.0018323373911801,0.0136402691085366,0.0050590198336162,0.0039623680916829,0.0050533177269447,0.0037975914867947,-0.0037869113306662,-0.0053321875967615,0.0259342490093159,0.0156513560260209
2017-09-15,-0.6789666666666667,-0.8481,-0.3818,3,0.0129430106747505,0.0153733460793594,0.0,0.0032384165032772,0.0148693930956711,0.0031859932988609,0.0050436247029539,0.0008751059857017,-0.0005302235927256,-0.0001175892753958
2017-09-18,0.8955,0.8955,0.8955,1,0.0222221832484483,0.0163855236931809,0.0394295653545662,0.0197204658641771,0.003162219095051,0.0049618147120087,0.0334795634993831,0.0009838986651884,-0.0027416706198384,0.0082352031263739
2017-09-19,0.8481,0.8481,0.8481,1,0.0054348590689434,-0.0024498014907056,0.0048426128589349,0.0046494539614923,-0.0074602211485271,0.0060895207740527,0.0085515909296682,0.0165992302264268,0.0078034815230918,-0.0037339938937015
2017-09-20,0.4194666666666666,-0.4404,0.9267,6,0.0079729593984849,0.0118829953159333,0.0008032616612323,0.00566146247046,-0.0059285110472242,0.0073613367004952,0.006143492841351,0.0017188172005304,0.003959514229979,-0.006441780942435
2017-09-21,0.48085,0.1511,0.7419,4,0.0398176294537664,0.0022705146277173,0.0096306173852589,0.0070982346113412,-0.0153356196267214,0.0003575191966393,0.0013571692602067,0.0041822861802052,0.0035062263636453,0.0020041281217508
2017-09-25,-0.7783,-0.7783,-0.7783,1,0.006465050413134,-0.008305738868283,0.0055380215006566,-0.0026290485030129,0.0104981411133795,-0.0054777727027837,-0.0006397390033905,-0.0209745356206635,-0.0062603206421183,0.0012943239727103
2017-09-26,-0.3125666666666666,-0.8176,0.128,3,0.0120760483578354,-0.0024380465397373,-0.0047204981387797,0.002245133136413,0.0007420497872869,0.0088968778310922,0.0119773817502197,0.0016229295381671,0.0037625507680585,0.0002351498854413
2017-09-28,0.725,0.725,0.725,1,-0.0046037402246983,-0.0039562758996082,0.0023789175711468,-0.0085592039405162,0.0135222816681379,-0.0032246073876588,-0.0077393377999243,0.0158865972738608,-0.0114353704669823,0.0083450489071077
2017-09-29,0.2722,0.0,0.5444,2,0.0051249764812795,-0.000236014973276,-0.0007908968795795,0.0026825934519636,-0.0016678498223221,0.0037526157029719,0.0108917221337985,0.0008396551302669,0.0020717153707712,0.0075767689903294
2017-10-02,0.3595,0.3595,0.3595,1,0.0023628079023252,0.0070019529023777,-0.0015836273596294,0.0152738658977364,-0.0001043623946449,0.0033516086760823,0.0075765228196644,0.0039847382766169,0.0129224051102958,0.0069411946219593
2017-10-03,0.7563,0.7563,0.7563,1,0.0129033437291761,-0.0020703722834224,-0.0166535879919417,0.0086719784195201,0.0013575044859099,0.0049145818167286,0.004070582679629,0.0,0.0011054469481492,0.0017232660957624
2017-10-04,0.9108,0.9108,0.9108,1,0.0061244306874872,0.0011743258937095,0.0,0.0036576738956841,-0.0071950620351178,0.0005112225224765,0.0037791274680676,0.0259035128702032,-0.000679789110522,-0.0017203015584124
2017-10-05,-0.6878,-0.9382,-0.4374,2,-0.0041392704417985,0.0122380393054806,-0.0080643162865069,0.0142068049812815,-0.0077722356950048,0.0049835975253818,0.0017109368328349,-0.001119832999638,0.0045906156781447,0.0016083252536129
2017-10-06,0.0,0.0,0.0,1,-0.006479132668724,-0.0011973805737701,-0.0032521304315803,-0.0039821732225124,0.0073039743429283,0.005976286221663,0.0022209569377074,-0.0007134607856899,0.0005079041133488,-0.0028675921982634
2017-10-11,0.3933,-0.2714,0.8519,3,-0.0107812126779432,0.0019546145449282,-0.0024331383393935,0.0013175683823003,0.0046193678869115,0.002770155419121,0.0063410222299051,-0.0014347621282109,-0.0031328684854984,-0.0102878652778916
2017-10-12,0.318,0.318,0.318,1,0.0021797643946053,0.0017977938204238,0.0016259159213556,0.0041817006871898,0.0002089210791771,0.0080353249084155,0.01182266582164,0.0024630356772117,0.0090871413321409,0.0039708903369519
2017-10-13,-0.66435,-0.8883,-0.4404,2,-0.0122825165130091,-0.0044673042120217,-0.0040582908932353,-0.0017782593311764,0.0,-0.005480428808221,-0.00763342321849,0.0029689196893269,-0.0008416275142076,-0.001512147659214
2017-10-16,0.3801,0.3801,0.3801,1,-0.0016841029038779,-0.003796813230362,-0.0048897733208085,0.0004689960539225,0.0013584486871884,-0.0014092060750418,-0.0020913092070262,-0.0004083001825824,0.0024424089517036,-0.002796325249369
2017-10-18,-0.6124,-0.6124,-0.6124,1,0.0043323319693526,0.005490720245211,0.0073647213079017,-0.0054363935870791,0.01260448666261,-0.0084832499992043,-0.0078832914030193,0.0096810947764613,-0.0015079024686531,0.0045499600109006
2017-10-19,0.0577,0.0,0.1154,2,-0.0051763310984389,-0.0038455379014311,-0.0250431955841552,0.0059414195834386,-0.0319924584847917,0.0040243177778784,0.0022260089381918,-0.0246266625314581,0.0026006620294798,-0.0068523155043241
2017-10-20,0.51935,0.4926,0.5461,2,0.0,0.0220430419578117,-0.0058333637643128,0.0104895086683374,-0.0138151066430032,0.009973451057871,0.0066633738529584,0.0206955161403936,0.0120513961012451,0.0097063833401007
2017-10-24,0.340725,-0.802,0.8901,4,0.0241112930877804,0.0140286234090341,-0.0008340618187835,-0.0020236248934132,-0.0350422327744118,-0.0236340902547245,-6.783564541812392e-05,0.0064492016908173,-0.0095129569445239,0.0026402932451987
2017-10-25,0.6663,0.4574,0.8622,3,0.00264259822223,-0.0284961126012743,-0.0175293061893581,-0.02277454073562,-0.0152611171785408,-0.0022993174793778,0.0364588961891871,-0.0062075415499668,-0.0062633080504641,0.0044654210143624
2017-10-31,-0.4993,-0.8516,0.0,4,0.0358870903626911,-0.00489873622863,-0.0025208012130127,-0.0154730340932512,-0.0017849687605597,-0.0015231073346376,-0.002834468458937,0.0,-0.0005841305314036,0.0189297041268592
2017-11-01,-0.25202,-0.8689,0.4201,5,-0.0042162668908741,0.0020157148886601,-0.0193768392812837,-0.0066999476654272,-0.0048056317092768,-0.0050619468631396,-0.0046016823061816,0.0162962063206146,0.0030061637911591,-0.0019905611531946
2017-11-02,-0.5255,-0.5255,-0.5255,1,-0.0111010626772746,0.0159768918159863,0.0017184925764213,0.0109115770880663,0.0006737982404343,0.0138940936497926,0.0244409591422603,0.0004858800280158,0.0111551136015615,0.0005541725683761
2017-11-03,-0.0855249999999999,-0.5848,0.784,4,0.0087951669545358,-0.0033507931961515,0.0137220459006288,0.0011774070885459,0.0093146495316207,-0.0027987987389821,0.0009957560470841,0.0072851751300877,-0.0032106459071267,0.011517032433461
2017-11-06,0.8999,0.8999,0.8999,1,-0.0063093572542687,0.008863503231034,-0.0101523804612266,-0.008281675649196,-0.0032248108681688,0.0002904370562912,0.0006630996637866,-0.0057860051823834,-0.0056166588005648,-0.008539470300618
2017-11-07,0.8074,0.8074,0.8074,1,-0.0025396894507547,0.0078008958329345,-0.0102562991995828,0.0068684851593021,-0.0013382791808518,0.0103522981347472,0.0048039390491683,0.0164888163160803,0.0029903713401986,-0.0061837861528464
2017-11-08,0.5204333333333334,0.0,0.9078,6,-0.0108797206360713,-0.002104296378129,-0.0155441356522992,-0.0055948265391881,0.0044677053465758,0.0075009180714278,-3.322843301634126e-05,-0.0062021776568558,-0.0038925646770963,-0.0159998457214912
2017-11-09,-0.08055,-0.8908,0.7297,2,-0.0162649373456716,-0.0054891693798931,-0.0105265237518396,-0.018507595692744,-0.0020014161122078,-0.0144465165736327,-0.01371583761279,-0.0336053438793222,-0.0158792817992261,-0.0186315927071082
2017-11-10,0.8986,0.8986,0.8986,1,-0.004163305057599,-0.0070422904342165,-0.0141842101493718,0.0045257764350139,-0.0027855454858505,0.0002892349551133,-0.0033763007110457,-0.0121212158399151,-0.0021965749067391,0.0010355440388345
2017-11-15,0.46315,0.1027,0.8236,2,0.023461799766173,0.0042021463745003,0.0027827022585795,-0.0061431900634992,0.0038285363577903,-0.0098805435252241,-0.0017305253585209,-0.0034824697109848,-0.0103533114911819,0.0015939573154597
2017-11-16,0.456925,0.0,0.6705,4,-0.0001168720855208,0.0031955879907485,0.0027753200110423,0.0011555748500158,-0.0056093157355036,0.0064703087815842,0.0020337245218571,0.0189715681506272,0.008727456148208,-0.000341138354308
2017-11-17,0.3054,0.3054,0.3054,1,-0.0071354464543147,-0.005460709365789,-0.0119924245059013,-0.0072778235861169,-0.0072201239994655,-0.0094355152179094,-0.0123109005688483,0.0044095156665107,-0.0115358459169204,-0.0084138011024595
2017-11-20,0.604,0.604,0.604,1,0.0037699025484505,0.0090370075784194,0.0168067092432671,0.0049045145501371,0.0,0.015983191086917,0.0137779667119117,0.0136585920080289,-0.0012870458473492,-0.0035545308439851
2017-11-22,-0.2402999999999999,-0.8311,0.7902,3,-0.0080212969578807,-0.0068917144044381,-0.0027596633541773,-0.0002996863209721,0.0064121137351302,-0.0065314552480023,-0.0075253155298942,-0.0219991785929196,-0.0026483677288738,-0.0021810247743514
2017-11-23,0.4782,0.0,0.9564,2,0.0065627093361324,0.0,0.0027673001710493,0.0,0.0092146203619016,0.0,0.0,0.0293398499253387,0.0,0.0008052273665419
2017-11-24,-0.5833,-0.9123,0.0,3,-0.001047856696408,0.0027532555492646,-0.0027596633541773,-0.000199850773191,-0.0093563487060763,0.0030172250282005,0.0023178507530754,0.0028503559759651,0.0015420601654838,-0.0022987447901124
2017-11-28,0.5295666666666666,0.128,0.8316,3,0.0133037979371788,0.0090742749243528,0.0073598905278358,0.015517188761229,-0.0228451114019275,0.0072937914880442,0.0140634088933253,0.010952154128383,0.0050377557656469,0.0220717302528543
2017-11-29,-0.2139,-0.2767,-0.1511,2,0.0052976462403213,0.0048883327426403,-0.0063926159679581,-9.798444467701284e-05,-0.0081475420761907,0.0054859828089017,-0.0039299025497369,0.0018842647066523,0.003822929374865,0.0170958130727629
2017-11-30,-0.8288,-0.8288,-0.8288,1,0.0,0.0278500396748435,0.0147057979752274,0.0146445758630495,0.0109522725747979,0.0011291750789772,0.0023146193572238,0.0051716299913227,0.0278433255739669,-0.0099523530982255
2017-12-01,0.863,0.7959,0.9301,2,-0.0226830194596719,-0.019580812601467,0.0,-0.0218188480962185,0.00141324063354,-0.0173914766784706,-0.0220950359995195,-0.0130964042288198,-0.0109505983335607,-0.0198816737732082
