Date,AIR.PA,BA,BA.L,GD,HO.PA,LMT,NOC,RHM.DE,RTX,SAF.PA
2017-03-16,-0.0009939788045000286,-0.002909592533780647,0.006240165869557224,-0.005269832572481592,0.00937309029821809,-0.005567599502232956,-0.014599589855373463,-0.0014903839022732956,-0.006543905881197243,-0.0005894682006659657
2017-03-17,-0.004974168155835734,0.01071877641610941,0.0023254317316498962,0.013742413676828713,-0.001454344431095933,0.015078719744422653,0.016522428080284035,0.0006785746182773611,0.009880383086707578,0.00457235420481128
2017-03-20,0.008427283031596122,-0.003942201460982009,0.0038670434054906,-0.006674469336460764,0.0033611609628370065,0.0001834716449160556,-0.005158658636151614,0.013694858102448748,0.0005290380357949598,0.001321349085391832
2017-03-21,-0.01402275523248564,-0.019120547243185904,-0.006933581571275993,-0.017136933904454588,-0.0016748499050841525,-0.011138647752614306,-0.013457407393030585,-0.016720290157420714,-0.011893313147568585,-0.0007331882523458066
2017-03-22,-0.010199561570164883,0.00579681007597066,0.0,0.004822845622888927,-0.00346759423937526,0.0015613574567028277,0.0059235669164563465,-0.006801637354126311,-0.002050371817084895,0.015260461273379544
2017-03-23,0.013788019252726436,0.0015823305621496253,0.012412651483098447,-0.0002112895344751342,0.005724357287676618,0.0002971771830260206,-0.006801053431427673,0.0005476950715064266,-0.0008038663483659336,0.009683572790776251
2017-03-24,0.002433746991905794,-0.008123765498326496,0.0007662029259267733,-0.010761847475022734,0.003348334365594452,-0.0077183522608443855,-0.010939400709555347,0.040383422375150024,-0.00035803601626061,-0.0037217007636064503
2017-03-27,-0.00985436524373351,0.0015923988061556926,-0.018376572778505573,-0.010825342840229069,-0.00889869287772227,-0.0009720724700827965,-0.0044326575001202295,-0.002500145824128275,0.0002683561015357494,0.0007182618704570931
2017-03-28,0.02163569387926101,0.007155328570527031,0.014820274550488177,0.015903528165538416,0.011784374833160971,0.007336203212285897,0.005766648293513255,0.010684745095012493,0.008137239168972021,0.00157932700501906
2017-03-29,0.011153501937570809,0.0015222666224321557,-0.004611729548226529,-0.0007956584577318848,-0.011092519835820491,-0.0032698614967769934,-0.0028246844807663374,0.004176409161841699,-0.006031338167523881,0.0014335849014539548
2017-03-30,0.0002793950522035349,0.001970353478603082,0.011583118548354587,0.0026022286097311387,0.01480664959192346,0.008574396722989208,0.010739339822128713,0.009877820420336025,0.0034802680665102503,0.0025766167207137425
2017-03-31,-0.004327317617040194,-0.006292933924239685,-0.01908392558455163,-0.008369723004816976,0.0020999090574853607,-0.010867074479360861,-0.005103465365154269,0.01196921515459981,-0.002134704529369591,-0.00014291528761289918
2017-04-03,0.0004204355495760481,-0.001187506885067302,-0.011673257792193081,0.002884854602791309,-0.013787624720451142,0.004035996352932614,-0.0001262378331153835,-0.00483292860157436,-0.002494862881668114,0.009424661301419057
2017-04-04,0.006446313945030591,0.01160505137586565,0.008661567637975987,-0.000106641897202997,0.011184425919608776,0.0032751435265270246,-0.0007150426438236046,0.004856399232324948,0.009469989767761033,-0.001839176878237203
2017-04-05,-0.0034808607616865217,-0.009065659602479514,-0.007806439976038471,-0.005511178918097714,-0.0012166330693168526,-0.009571270697927625,-0.006480050798790771,0.009156851569620539,-0.0043366125174809644,0.003684779640704461
2017-04-06,0.013273701805754712,0.0016379235276311466,-0.0023601942104866103,0.00242087093944221,0.00808388180665287,0.0004871634037517669,0.0024141790342626646,0.009325392517158138,-0.0008001253339467995,0.01567369557192988
2017-04-07,-0.0002756909993751888,0.008344119971333663,0.02365903441999717,0.009339937389727382,0.010546114112532257,0.011680361133786121,0.009042206798159036,0.015358086247706515,0.005159754420234641,0.012512104630006515
2017-04-10,-0.019448380732714154,-0.0072128153217470015,-0.010785634222724716,-0.0020206097863829653,-0.005000584817815512,-0.004440501914119266,0.0022191988160729093,0.004181111690824801,-0.0009737194198884414,0.00027465372106383334
2017-04-11,0.0029539501584732175,0.005688240110138576,-0.0007790202940078927,0.00383658713128443,0.0064460960809038514,0.004609111910597985,0.007144715008056135,0.006612648825533363,0.0023037438101971563,0.0030200207103356913
2017-04-12,0.008835870456896489,-0.014112160036990118,0.00779417677610561,-0.010829374614727438,-0.0016284179359765671,-0.006511537602724715,-0.007011089866492459,-0.0048662626567861356,-0.007954869511319518,0.0
2017-04-13,-0.00834137416902836,-0.00244248002184444,-0.005413576669971332,0.002092823631918428,0.0023921895316043607,-0.001899933474225013,0.0035093410194861896,-0.0061124914321120105,-0.0013365204085236115,-0.003695193361671567
2017-04-17,0.0,0.019360137185136628,0.0,0.01156758659247581,0.0,0.00701503621192523,0.012073382584664394,0.0,0.010527454283707938,0.0
2017-04-18,-0.0064304384270633674,-0.006535746946349397,-0.010109038911482848,-0.007993702632575372,-0.010955643810277582,-0.004075816057596882,0.0003288185688066214,-0.007256851595977554,0.0025603547497417,-0.0009616841096672379
2017-04-19,0.005896769395859369,0.003092571159092561,-0.009426619381113333,0.001974443252575231,0.003728763491103182,0.0031622722662574265,0.0023032933469910866,0.007433759222430059,-0.005636091760151785,-0.0010998980404753889
2017-04-20,0.033314229386860905,0.005044794445320466,-0.017248395795582794,0.0020237306891182083,0.005900304345398899,0.008233822179149808,0.004553758633866645,0.009715889099759956,0.009033081235455986,0.013902328544096898
2017-04-21,-0.00968603582620653,0.006023275680918649,0.001614204286311649,0.004305625463261631,0.00847282301865615,0.004560943121129757,0.0060444905785339564,0.001705239405731529,0.009215268939250398,0.0009503439128630831
2017-04-24,0.033393988011781284,0.009313764158173532,0.012892822640923507,0.015719545249955003,0.024127654642863705,0.011425017921888436,0.011407772636132352,0.022373596794487582,0.011566383667395153,0.028617889243854222
2017-04-25,0.00189298720574671,0.007964346372570485,0.003182178398526858,0.006930000976804074,-0.007467576421141708,-0.02241056024193988,-0.004054105501850702,-0.00737381537231685,0.00472799902656007,-0.0009230265453576969
2017-04-26,-0.00013507962085912428,-0.009808547963398473,0.011102294911801813,0.008332060820276821,0.020557485223643868,0.0012222542131117287,-0.0002821502019600963,0.005871135226639401,0.011380262063359403,0.003035525463181532
2017-04-27,0.012282543844030824,0.008309968963448044,-0.010196122034304533,0.0009235638937947765,-0.0001038444567491581,0.0029221139159940623,0.0013706377065170194,0.005122062806920846,0.004907004942814597,0.009868392408061366
2017-04-28,-0.010266775888005175,0.00878715041562761,-0.006339141755793309,-0.006357830355724126,0.0022846278495516348,-0.006232673538639988,-0.009822860881438467,-0.0015409015289584715,0.0017681048170092861,-0.009511333072994899
2017-05-01,0.0,-0.013201340818975171,0.0,-0.003302870469151231,0.0,-0.003785749553996798,-0.006586490698144543,0.0,-0.0005883489590652324,0.0
2017-05-02,0.005658305187159707,0.005756884275603946,0.01834144708986929,0.004763478019862433,0.01067130393797111,0.003948840021485989,0.0040518527476403055,-0.005815764224289199,0.0033637490488158672,0.01736387016991059
2017-05-03,-0.009779137441667918,-0.00027246230671229554,-0.003915472650265817,0.0005665784569421906,0.0010251518920894043,0.000408171441482752,0.0007334400891338966,-0.00740230689446697,0.008213040675682182,-0.004913471936540792
2017-05-04,0.015016341272366507,-0.001745016998611737,-0.0007863075086015359,0.0019053004709306265,0.003993711372015651,0.003375280687279769,0.0009776342643934566,0.026461466061433958,0.005818367258036972,0.011304567295857826
2017-05-05,0.011328790746677031,0.01059705700391489,0.018882859426168075,0.007298791926064974,0.007343762069621729,0.00931599493758739,0.01285867985281941,0.01605356262948332,0.0028931877289848362,0.003854607582028491
2017-05-08,-0.0061939323205002506,0.005459185626423002,-0.012355207099271626,0.0018370447276674362,0.0007090612414859532,-0.0019414028699737962,0.000924261092248635,-0.0038060220342761575,-0.002225132661485274,-0.002943728224066411
2017-05-09,0.0011934810104679006,0.004784458995082064,0.005473167018839709,0.001324756741885258,-0.0035415154920752645,0.005027501973048576,0.0014046070886060136,-0.004399112136687533,0.0031383232850308307,-0.002439181350887387
2017-05-10,-0.003443711622016621,-0.012453536044714997,-0.003888070260379739,-0.011191120146598066,0.00142169595467867,-0.0077774025493241306,-0.005531331859206623,0.008397488130853725,-0.0036225312593901604,-0.0028309353647625324
2017-05-11,-0.01648075620891254,0.0041491600724474775,0.0007805919310417408,0.0030352012640890713,-0.004360078786569632,0.0012880710804474838,-0.0023778278408018716,0.004808805685632578,0.0021482962876056,-0.02155101641678203
2017-05-12,0.006216257692964522,-0.0037512557374800304,-0.0015600616576244564,0.0031287142972638016,0.00020362043569632782,-0.0030505578514424814,-0.00028270308020994506,0.004202088274336546,-0.0037102036540307415,0.015958537305743148
2017-05-15,-0.0025517299078121614,-0.00469324961186357,-0.007031390100218249,-0.0020964142187192003,-0.003971306668254848,0.004018417843555611,0.003232589713965117,0.011972457993435492,0.0007446558294417205,-0.00038930292224192975
2017-05-16,-0.0010771433202492187,0.0016996143971537148,0.011801967739490271,0.0005636411503024963,0.006133842769031395,-0.0025700877478653794,-0.0035045427245353755,-0.0006888961852298259,0.003969797853495161,-0.0011686859212990397
2017-05-17,-0.01967909113303934,-0.02145584680267809,-0.006998488390479007,-0.016795467231855765,-0.01605374463867859,-0.00887211380830577,-0.004284425350924215,-0.01505765750527166,-0.009607278944866349,-0.020023530140651613
2017-05-18,0.0067372133753003105,-0.007718961994852447,-0.004698701393322735,0.003281201854498317,0.003201280624101077,-0.0071310574804382965,0.002273286369307348,-0.007235081248463393,-0.0017565993547794534,0.013002514693190692
2017-05-19,0.00737483764354252,0.018940125582884715,0.007081180643694118,0.01676678789421948,0.007308277796690632,0.020462487273645413,0.012151468053934078,0.003643800861278912,0.01499586884497095,0.00013099560888418793
2017-05-22,-0.015319978356112207,0.01609874503750741,0.0023437967000727866,0.009598361883606854,-0.0006129213223013963,0.015543187357768717,-0.0017208385076667998,0.0028111485781663337,0.004126373734452793,-0.005369466485441898
2017-05-23,-0.0030288854508254692,-0.0009799697359953452,0.0,0.007939420678388709,0.00132885680197381,0.00480071464191778,0.004810539423714788,0.0007006882407201154,0.0033702001804316595,0.002896646027219507
2017-05-24,0.00013799976376116518,0.009591766780760125,0.013250140193055593,0.0033108594629096544,0.005616412156572714,0.0060715001916742395,0.010892032965892806,-0.0009337341209595396,8.217015828004826e-05,-0.0007878311261064752
2017-05-25,0.009389663721101726,0.009824596798690743,0.009230764884445852,0.005550680281371623,0.0,0.007177480433187222,0.012392281605519306,0.012266353454520207,0.0013921558455554095,0.031008000497374955
2017-05-26,0.010943951046055833,-0.0025658431661367276,0.014481467288142147,0.005718734118657531,0.007514429833562319,0.00563685708243189,0.0018321713704976261,-0.010963713245139006,-0.003271885723405976,0.01401811126903496
2017-05-29,-0.002435621381340569,0.0,0.0,0.0,-0.001108786936328321,0.0,0.0,0.007584562596962385,0.0,0.00025118115442701594
2017-05-30,-0.006104205775511629,0.001554436026812489,-0.0007513606166731357,-0.0011371150032226662,-0.0021189425687875296,-0.006174027351943945,-0.0030351370521274346,-0.008685479466890578,-0.004759972361450759,-0.005528131669024661
2017-05-31,-0.0027296681772255305,0.004013026217941196,0.0007519255839434358,0.006138333397826434,0.006346231301119776,0.0037131530577778626,0.01174812220860133,-0.0019859879065921016,8.234488855585198e-05,-0.004422026161538306
2017-06-01,0.029560831828701506,-0.0016521486217422332,0.01126994936478809,-0.003591795057246716,0.011899850475314722,-0.0006048530343893965,-0.002362428095911473,0.018377692431856607,0.004205487758404791,0.014086223713521084
2017-06-02,0.004918285206829465,0.01553470053866901,-0.00445765027595757,0.005826619849800929,-0.0034174371211287413,0.002847232571502989,0.0035327744250583937,0.02034476261519691,0.0027096190378534946,-0.0016268696966920126
2017-06-05,-0.011111309073092546,-0.006728532871337234,0.0022387592678283497,-0.01094763931325482,-0.010993534336616984,-0.005785010568598703,-0.011256317688549733,0.0,-0.009335107789713581,0.0036350288367617
2017-06-06,-0.0008025344187835293,-0.011643397241264397,0.00297867879638658,-0.015039060219405043,0.0012237757309576658,-0.011601656865824594,-0.009467529695146193,-0.01633427865930348,-0.007108821502767371,-0.005120572423007563
2017-06-07,-0.01646590196933806,0.007229119802268258,-0.008908861665347434,0.0021669323914106364,-0.0032594131585000907,0.00180616796674693,0.005845101177191392,-0.014200651825579391,-0.0028301767839095104,-0.005397721195243621
2017-06-08,0.0038111098417978884,0.009728769244874647,-0.009737960356179465,0.0038717204663836213,0.002452371517245755,0.0008649650881238369,0.005772378439902859,0.001277969613861396,0.001335518577103123,-0.0066896672049793215
2017-06-09,0.022508629506519995,0.0005265687887605619,0.024205832502451008,-0.0008513938280071409,0.001223458739672001,-0.0022327698006926466,0.00214705039404417,0.012414334133932226,0.0058360448924625885,0.006353362897987935
2017-06-12,-0.015117500555380081,-0.00015807497236031143,-0.014771132481518845,-0.005364469986149367,-0.016493695856498958,-0.00039733311401934923,-0.00272674267209283,-0.01994048509741342,-0.006299878810138604,-0.014393927445330412
2017-06-13,0.004443230364492345,0.00573694058074925,-0.011244144257988808,0.010836568889476483,0.004037244892590275,0.005308675233495652,0.006249948545977935,0.013680946886791556,0.0015018098638976962,0.0029464740657718647
2017-06-14,0.007104690908311229,0.006750875712211224,0.0,0.003640244597983955,-0.002268156583799974,0.0069695358201018465,0.008036151363380428,-0.001614895466863886,-0.00041649230367368784,-0.0034488162135677403
2017-06-15,-0.024624158320698752,0.01595783454929256,-0.0037908875024155186,0.0037262483875393215,0.0028934496229604534,0.002247429290132441,-0.003928214698485366,-0.012824771881789876,0.006165973935216229,-0.0020507490678799423
2017-06-16,0.022516519317080874,0.00506527204875562,0.024353108898995224,0.0031675179365391326,0.024523502493833726,0.0006407316453274081,-0.0001934540815450303,0.014395918690190745,-0.002649889179577203,0.030182386092761693
2017-06-19,0.019618324667268983,0.013439208413247083,0.005200637464635616,0.009128254192366958,0.0007038985252567631,0.004233315518133329,0.010363986808076042,0.018807061290298632,0.011791054364073572,0.018266654249071257
2017-06-20,-0.005890189225193687,-0.0037672641872709134,-0.001478286346001556,-0.0032272240330374347,-0.0028138824533965323,0.0020899949510515548,-0.004248505437440264,-0.011438262607042615,-0.002790299210449043,0.003835195088519372
2017-06-21,-0.009216386569059098,0.004235317478980205,0.0014804749118493277,0.00014710911952975358,-0.001411405649487052,0.00035317856632199884,0.000499744929593815,0.007102765879192008,0.001975001200654969,0.004190236684957549
2017-06-22,-0.0027908592897678552,0.0013555989905165156,-0.01773844085578824,-0.012898727225402307,-0.012111146109886173,-0.009045978049247227,-0.013062379225097454,0.0070524716819271305,0.0034497291166832866,0.005399990454587611
2017-06-23,0.008795387237225727,0.013989244751130503,-0.021820862880518654,0.0002978349534168423,0.004597279366074014,0.0007486816149337994,0.001985388617210093,-0.0004517378453570142,0.00040935987746926195,-0.0012205471665076573
2017-06-26,0.003302389005322093,-0.011125991676225633,0.0013076493153110214,-0.0055630523740848314,0.0015255648412213496,-0.0033493182853200354,-0.00563344187291781,0.0068934864519092365,-0.00286349613451109,0.002322203772180176
2017-06-27,-0.01935474431648776,-0.005450557032012915,-0.008911363281334905,-0.006793208604891299,-0.017059158759509696,-0.006685887685912273,-0.0024223543585429885,-0.023905778582242743,-0.002297899358478017,-0.007803906155864682
2017-06-28,-0.009129959278229571,0.0036703099453356813,-0.007053680106454796,0.010007980859352283,-0.011467040365209069,0.00788258568351341,0.00873396115908509,-0.0029895226715275225,0.00748459501156451,-0.005653190112878681
2017-06-29,-0.021409375149716303,-0.010820507711921667,-0.007806588279997029,-0.01926984319945746,-0.014421611497182352,-0.011748945996013727,-0.01040536322150043,-0.035982145827794465,-0.006938853336106776,-0.013224790578138634
2017-06-30,-0.0030461972191516695,0.0014687837928935021,-0.0031472235035325813,0.0057878619106546125,-0.0007422071557846577,0.0031796136806545583,0.007180019119523484,-0.005622478006570786,0.003781463754030101,0.005010200361870609
2017-07-03,0.015277758290890953,0.004247575598165465,-0.00315677329863151,0.007874807237076675,-0.00010606779709765313,0.004719020434845955,0.0038563692142574713,0.008782368012658859,-0.0002457000365539974,0.009346936755717516
2017-07-04,0.0,0.0,-0.012668437302537305,0.0,-0.008065508969830493,0.0,0.0,-0.0079904302545033,0.0,-0.0012346634960729297
2017-07-05,0.01108087855175155,0.01621440200555435,-0.004811447888465548,0.009656822283130362,0.016155048320234844,0.012476747137818878,0.01001152691323659,0.003486570097273267,0.0058156609535224835,0.01236230258816473
2017-07-06,0.00297642946236909,-0.0016352403728723264,-0.012087070549573586,-0.008568024244520411,-0.006948937075871742,-0.00509923892982489,-0.00514824508666778,0.013058382849512773,-0.007329819948871941,-0.010257531514108909
2017-07-07,-0.00040462064741797477,0.004417212686472105,0.007340993161474074,0.011254876827521354,-0.0007420339596110326,0.015091338476429739,0.011778820410156099,0.000473155099406819,0.005907142154484513,0.011351020307976745
2017-07-10,0.0035086619096826865,0.00785710581958754,0.020243054640010527,-0.0009441864983713577,0.006472192467734228,0.001297261662294824,-0.0008016619654467316,0.017967010563002095,0.003670048317135688,0.00036605059967875775
2017-07-11,0.0010758397391630314,0.01132570151164436,0.0,-0.005768907218431707,0.0014756194725369376,0.002976503836589206,0.003285365428222553,-0.006734984609817918,0.0039005523555231125,-0.005975673581176899
2017-07-12,0.0026868785130351736,0.0008240821987646196,-0.017460307281665255,0.006002698150813446,0.012105472321888078,-0.00020981902002037423,0.005025553383599224,0.010287576677229904,0.001376485074686462,0.020611002913794474
